"Graduation and Completion"
2/25/2023

Year,Indicator,Description,Diplomas,GEDs,"Certificates of Completion","Still Enrolled","Graduation Completion Index"
2022,"Chesapeake City Public Schools","Oscar F. Smith High","Graduation and Completion ","Class of 2022",504,11,1,11,93.1
2022,"Chesapeake City Public Schools","Western Branch High","Graduation and Completion ","Class of 2022",516,6,0,11,94
2022,"Chesterfield County Public Schools","Carver College and Career Academy","Graduation and Completion ","Class of 2022",58,41,0,8,54.9
2022,"Chesterfield County Public Schools","Clover Hill High","Graduation and Completion ","Class of 2022",443,0,0,6,95.1
2022,"Chesterfield County Public Schools","Cosby High","Graduation and Completion ","Class of 2022",565,0,0,2,99
2022,"Chesterfield County Public Schools","James River High","Graduation and Completion ","Class of 2022",481,2,0,5,95.3
2022,"Chesterfield County Public Schools","Lloyd C. Bird High","Graduation and Completion ","Class of 2022",419,1,1,13,91.9
2022,"Chesterfield County Public Schools","Manchester High","Graduation and Completion ","Class of 2022",532,1,0,16,93.8
2022,"Chesterfield County Public Schools","Matoaca High","Graduation and Completion ","Class of 2022",377,1,0,8,93
2022,"Chesterfield County Public Schools","Meadowbrook High","Graduation and Completion ","Class of 2022",407,0,0,6,82.1
2022,"Chesterfield County Public Schools","Midlothian High","Graduation and Completion ","Class of 2022",461,0,0,4,98.5
2022,"Chesterfield County Public Schools","Monacan High","Graduation and Completion ","Class of 2022",383,1,0,4,95.7
2022,"Chesterfield County Public Schools","Thomas Dale High","Graduation and Completion ","Class of 2022",619,3,0,10,94.2
2022,"Clarke County Public Schools","Clarke County High","Graduation and Completion ","Class of 2022",163,0,0,2,97.9
2022,"Colonial Beach Public Schools","Colonial Beach High","Graduation and Completion ","Class of 2022",45,2,0,2,92.1
2022,"Colonial Heights City Public Schools","Colonial Heights High","Graduation and Completion ","Class of 2022",187,5,0,6,91.1
2022,"Craig County Public Schools","Craig County High","Graduation and Completion ","Class of 2022",43,1,0,2,80.6
2022,"Culpeper County Public Schools","Culpeper County High","Graduation and Completion ","Class of 2022",278,1,0,6,88.4
2022,"Culpeper County Public Schools","Eastern View High","Graduation and Completion ","Class of 2022",336,3,0,14,84.7
2022,"Cumberland County Public Schools","Cumberland High","Graduation and Completion ","Class of 2022",73,2,0,2,89.3
2022,"Danville City Public Schools","Galileo Magnet High","Graduation and Completion ","Class of 2022",59,0,0,0,100
2022,"Danville City Public Schools","George Washington High","Graduation and Completion ","Class of 2022",233,11,0,17,76
2022,"Dickenson County Public Schools","Ridgeview High","Graduation and Completion ","Class of 2022",132,1,0,5,89.1
2022,"Dinwiddie County Public Schools","Dinwiddie County High","Graduation and Completion ","Class of 2022",301,2,1,4,90.4
2022,"Essex County Public Schools","Essex High","Graduation and Completion ","Class of 2022",103,0,0,0,93.6
2022,"Fairfax County Public Schools","Annandale High","Graduation and Completion ","Class of 2022",534,0,0,1,91.9
2022,"Fairfax County Public Schools","Bryant High","Graduation and Completion ","Class of 2022",69,0,4,4,58.2
2022,"Fairfax County Public Schools","Centreville High","Graduation and Completion ","Class of 2022",596,2,1,3,93.1
2022,"Fairfax County Public Schools","Chantilly High","Graduation and Completion ","Class of 2022",723,2,0,2,97.7
2022,"Fairfax County Public Schools","Edison High","Graduation and Completion ","Class of 2022",502,2,2,2,96.3
2022,"Fairfax County Public Schools","Fairfax County Adult High","Graduation and Completion ","Class of 2022",41,2,1,8,31
2022,"Fairfax County Public Schools","Fairfax High","Graduation and Completion ","Class of 2022",547,1,1,0,94
2022,"Fairfax County Public Schools","Falls Church High","Graduation and Completion ","Class of 2022",417,0,4,1,89.8
2022,"Fairfax County Public Schools","Hayfield Secondary","Graduation and Completion ","Class of 2022",501,1,0,1,98.7
2022,"Fairfax County Public Schools","Herndon High","Graduation and Completion ","Class of 2022",491,0,0,3,89.5
2022,"Fairfax County Public Schools","Justice High","Graduation and Completion ","Class of 2022",476,0,15,2,84.6
2022,"Fairfax County Public Schools","Key Center","Graduation and Completion ","Class of 2022",<,<,<,<,100
2022,"Fairfax County Public Schools","Kilmer Center","Graduation and Completion ","Class of 2022",<,<,<,<,<
2022,"Fairfax County Public Schools","Lake Braddock Secondary","Graduation and Completion ","Class of 2022",686,3,0,3,98.9
2022,"Fairfax County Public Schools","Langley High","Graduation and Completion ","Class of 2022",474,0,0,3,99.8
2022,"Fairfax County Public Schools","Lewis High","Graduation and Completion ","Class of 2022",413,1,5,3,93.7
2022,"Fairfax County Public Schools","Madison High","Graduation and Completion ","Class of 2022",571,0,0,0,98.1
2022,"Fairfax County Public Schools","Marshall High","Graduation and Completion ","Class of 2022",503,1,0,2,95
2022,"Fairfax County Public Schools","McLean High","Graduation and Completion ","Class of 2022",554,0,0,5,99.2
2022,"Fairfax County Public Schools","Mount Vernon High","Graduation and Completion ","Class of 2022",424,2,14,2,90.4
2022,"Fairfax County Public Schools","Mountain View High","Graduation and Completion ","Class of 2022",71,0,1,6,62.9
2022,"Fairfax County Public Schools","Oakton High","Graduation and Completion ","Class of 2022",652,0,0,4,97.9
2022,"Fairfax County Public Schools","Robinson Secondary","Graduation and Completion ","Class of 2022",638,1,0,2,99.1
2022,"Fairfax County Public Schools","South County High","Graduation and Completion ","Class of 2022",571,0,0,0,99.1
2022,"Fairfax County Public Schools","South Lakes High","Graduation and Completion ","Class of 2022",597,2,0,0,96.4
2022,"Fairfax County Public Schools","Thomas Jefferson High for Science and Technology","Graduation and Completion ","Class of 2022",452,0,0,0,100
2022,"Fairfax County Public Schools","West Potomac High","Graduation and Completion ","Class of 2022",605,2,9,3,94.9
2022,"Fairfax County Public Schools","West Springfield High","Graduation and Completion ","Class of 2022",642,1,0,0,99
2022,"Fairfax County Public Schools","Westfield High","Graduation and Completion ","Class of 2022",638,2,0,1,96.9
2022,"Fairfax County Public Schools","Woodson High","Graduation and Completion ","Class of 2022",627,4,0,1,97.9
2022,"Falls Church City Public Schools","Meridian High","Graduation and Completion ","Class of 2022",220,1,1,0,99.1
2022,"Fauquier County Public Schools","Fauquier High","Graduation and Completion ","Class of 2022",327,4,0,1,95.3
2022,"Fauquier County Public Schools","Kettle Run High","Graduation and Completion ","Class of 2022",288,1,5,0,97.6
2022,"Fauquier County Public Schools","Liberty High","Graduation and Completion ","Class of 2022",325,5,5,2,93.9
2022,"Floyd County Public Schools","Floyd County High","Graduation and Completion ","Class of 2022",160,1,0,1,97.8
2022,"Fluvanna County Public Schools","Fluvanna County High","Graduation and Completion ","Class of 2022",291,0,0,7,95.1
2022,"Franklin City Public Schools","Franklin High","Graduation and Completion ","Class of 2022",67,1,0,1,86.6
2022,"Franklin County Public Schools","Franklin County High","Graduation and Completion ","Class of 2022",429,0,0,4,87.8
2022,"Frederick County Public Schools","James Wood High","Graduation and Completion ","Class of 2022",338,1,2,3,95.3
2022,"Frederick County Public Schools","Millbrook High","Graduation and Completion ","Class of 2022",364,0,2,5,92.9
2022,"Frederick County Public Schools","Sherando High","Graduation and Completion ","Class of 2022",344,0,0,5,96.3
2022,"Fredericksburg City Public Schools","James Monroe High","Graduation and Completion ","Class of 2022",238,1,0,6,84.4
2022,"Galax City Public Schools","Galax High","Graduation and Completion ","Class of 2022",73,2,0,2,91.4
2022,"Giles County Public Schools","Giles High","Graduation and Completion ","Class of 2022",106,1,0,3,93.8
2022,"Giles County Public Schools","Narrows High","Graduation and Completion ","Class of 2022",56,1,0,0,87.3
2022,"Gloucester County Public Schools","Gloucester High","Graduation and Completion ","Class of 2022",389,12,0,7,91.8
2022,"Goochland County Public Schools","Goochland High","Graduation and Completion ","Class of 2022",218,0,0,2,96.7
2022,"Grayson County Public Schools","Grayson County High","Graduation and Completion ","Class of 2022",89,0,0,0,100
2022,"Greene County Public Schools","William Monroe High","Graduation and Completion ","Class of 2022",217,1,0,3,95.2
2022,"Greensville County Public Schools","Greensville County High","Graduation and Completion ","Class of 2022",126,0,0,12,81
2022,"Halifax County Public Schools","Halifax County High","Graduation and Completion ","Class of 2022",309,0,4,12,82.9
2022,"Hampton City Public Schools","Bethel High","Graduation and Completion ","Class of 2022",433,2,0,3,98.3
2022,"Hampton City Public Schools","Hampton High","Graduation and Completion ","Class of 2022",330,1,0,7,95.6
2022,"Hampton City Public Schools","Kecoughtan High","Graduation and Completion ","Class of 2022",395,1,0,9,97.8
2022,"Hampton City Public Schools","Phoebus High","Graduation and Completion ","Class of 2022",262,0,0,4,95.9
2022,"Hanover County Public Schools","Atlee High","Graduation and Completion ","Class of 2022",405,6,0,1,96.7
2022,"Hanover County Public Schools","Hanover High","Graduation and Completion ","Class of 2022",358,0,0,2,98.2
2022,"Hanover County Public Schools","Mechanicsville High","Graduation and Completion ","Class of 2022",336,4,0,6,97.8
2022,"Hanover County Public Schools","Patrick Henry High","Graduation and Completion ","Class of 2022",306,3,0,5,92.2
2022,"Harrisonburg City Public Schools","Harrisonburg High","Graduation and Completion ","Class of 2022",449,5,1,9,86.7
2022,"Henrico County Public Schools","Deep Run High","Graduation and Completion ","Class of 2022",468,3,0,0,98.8
2022,"Henrico County Public Schools","Douglas S. Freeman High","Graduation and Completion ","Class of 2022",438,11,0,3,89
2022,"Henrico County Public Schools","Glen Allen High","Graduation and Completion ","Class of 2022",524,0,0,4,98.1
2022,"Henrico County Public Schools","Henrico High","Graduation and Completion ","Class of 2022",339,2,0,10,87.8
2022,"Henrico County Public Schools","Hermitage High","Graduation and Completion ","Class of 2022",330,4,0,14,83.8
2022,"Henrico County Public Schools","Highland Springs High","Graduation and Completion ","Class of 2022",418,7,6,9,86
2022,"Henrico County Public Schools","John Randolph Tucker High","Graduation and Completion ","Class of 2022",390,4,3,11,82.8
2022,"Henrico County Public Schools","Mills E. Godwin High","Graduation and Completion ","Class of 2022",474,7,0,5,96.7
2022,"Henrico County Public Schools","Varina High","Graduation and Completion ","Class of 2022",376,0,0,8,92.2
2022,"Henry County Public Schools","Bassett High","Graduation and Completion ","Class of 2022",224,7,0,13,85.1
2022,"Henry County Public Schools","Magna Vista High","Graduation and Completion ","Class of 2022",239,3,0,10,91.9
2022,"Highland County Public Schools","Highland High","Graduation and Completion ","Class of 2022",16,0,0,0,94.1
2022,"Hopewell City Public Schools","Hopewell High","Graduation and Completion ","Class of 2022",245,0,0,22,93
2022,"Isle of Wight County Public Schools","Smithfield High","Graduation and Completion ","Class of 2022",317,6,0,9,95.6
2022,"Isle of Wight County Public Schools","Windsor High","Graduation and Completion ","Class of 2022",126,3,0,2,94.6
2022,"King George County Public Schools","King George High","Graduation and Completion ","Class of 2022",366,2,0,4,93
2022,"King William County Public Schools","King William High","Graduation and Completion ","Class of 2022",158,1,0,6,92.6
2022,"King and Queen County Public Schools","Central High","Graduation and Completion ","Class of 2022",41,2,0,1,93.9
2022,"Lancaster County Public Schools","Lancaster High","Graduation and Completion ","Class of 2022",84,0,0,7,92.6
2022,"Lee County Public Schools","Lee High","Graduation and Completion ","Class of 2022",158,1,0,2,84.3
2022,"Lee County Public Schools","Thomas Walker High","Graduation and Completion ","Class of 2022",47,2,0,0,89.8
2022,"Loudoun County Public Schools","Briar Woods High ","Graduation and Completion ","Class of 2022",468,0,0,1,98.9
2022,"Loudoun County Public Schools","Broad Run High","Graduation and Completion ","Class of 2022",402,0,0,1,97.7
2022,"Loudoun County Public Schools","Dominion High","Graduation and Completion ","Class of 2022",344,0,0,3,96.1
2022,"Loudoun County Public Schools","Freedom High ","Graduation and Completion ","Class of 2022",552,0,1,0,99.1
2022,"Loudoun County Public Schools","Heritage High","Graduation and Completion ","Class of 2022",381,2,0,4,97.8
2022,"Loudoun County Public Schools","Independence High","Graduation and Completion ","Class of 2022",389,1,0,1,99.1
2022,"Loudoun County Public Schools","John Champe High","Graduation and Completion ","Class of 2022",529,1,0,4,99
2022,"Loudoun County Public Schools","Lightridge High","Graduation and Completion ","Class of 2022",169,0,0,0,100
2022,"Loudoun County Public Schools","Loudoun County High","Graduation and Completion ","Class of 2022",343,3,0,3,97
2022,"Loudoun County Public Schools","Loudoun Valley High","Graduation and Completion ","Class of 2022",336,1,0,2,99.5
2022,"Loudoun County Public Schools","Park View High","Graduation and Completion ","Class of 2022",292,2,3,3,88.2
2022,"Loudoun County Public Schools","Potomac Falls High","Graduation and Completion ","Class of 2022",412,1,1,1,96.4
2022,"Loudoun County Public Schools","Riverside High","Graduation and Completion ","Class of 2022",461,0,0,0,98.9
2022,"Loudoun County Public Schools","Rock Ridge High","Graduation and Completion ","Class of 2022",344,3,0,1,99.4
2022,"Loudoun County Public Schools","Stone Bridge High","Graduation and Completion ","Class of 2022",421,1,0,2,98.4
2022,"Loudoun County Public Schools","Tuscarora High","Graduation and Completion ","Class of 2022",346,4,1,0,94.6
2022,"Loudoun County Public Schools","W.O. Robey High","Graduation and Completion ","Class of 2022",15,0,0,1,87.2
2022,"Loudoun County Public Schools","Woodgrove High","Graduation and Completion ","Class of 2022",355,2,0,1,98.4
2022,"Louisa County Public Schools","Louisa County High","Graduation and Completion ","Class of 2022",391,0,1,1,95.4
2022,"Lunenburg County Public Schools","Central High","Graduation and Completion ","Class of 2022",116,1,0,2,91.6
2022,"Lynchburg City Public Schools","E.C. Glass High ","Graduation and Completion ","Class of 2022",281,15,4,21,86.3
2022,"Lynchburg City Public Schools","Heritage High","Graduation and Completion ","Class of 2022",218,7,8,4,81.4
2022,"Madison County Public Schools","Madison County High","Graduation and Completion ","Class of 2022",128,4,0,2,96.6
2022,"Manassas City Public Schools","Osbourn High","Graduation and Completion ","Class of 2022",453,4,0,18,82.6
2022,"Manassas Park City Public Schools","Manassas Park High","Graduation and Completion ","Class of 2022",257,2,1,4,90.2
2022,"Martinsville City Public Schools","Martinsville High","Graduation and Completion ","Class of 2022",120,0,0,1,83.2
2022,"Mathews County Public Schools","Mathews High","Graduation and Completion ","Class of 2022",65,2,0,2,95.6
2022,"Middlesex County Public Schools","Middlesex High","Graduation and Completion ","Class of 2022",71,0,0,2,94
2022,"Montgomery County Public Schools","Auburn High","Graduation and Completion ","Class of 2022",93,2,0,0,97.4
2022,"Montgomery County Public Schools","Blacksburg High","Graduation and Completion ","Class of 2022",286,1,0,3,98.6
2022,"Montgomery County Public Schools","Christiansburg High","Graduation and Completion ","Class of 2022",256,0,0,11,94.2
2022,"Montgomery County Public Schools","Eastern Montgomery High","Graduation and Completion ","Class of 2022",57,1,0,0,93.1
2022,"Nelson County Public Schools","Nelson County High","Graduation and Completion ","Class of 2022",131,3,0,0,92.5
2022,"New Kent County Public Schools","New Kent High ","Graduation and Completion ","Class of 2022",233,6,0,5,94.5
2022,"Newport News City Public Schools","Achievable Dream Middle/High ","Graduation and Completion ","Class of 2022",49,0,0,0,100
2022,"Newport News City Public Schools","Denbigh High","Graduation and Completion ","Class of 2022",233,7,0,2,98.6
2022,"Newport News City Public Schools","Heritage High","Graduation and Completion ","Class of 2022",231,5,0,4,96.2
2022,"Newport News City Public Schools","Menchville High","Graduation and Completion ","Class of 2022",376,6,0,3,98.6
2022,"Newport News City Public Schools","Warwick High","Graduation and Completion ","Class of 2022",314,8,0,5,94.6
2022,"Newport News City Public Schools","Woodside High","Graduation and Completion ","Class of 2022",412,6,0,3,97.8
2022,"Norfolk City Public Schools","Booker T Washington High","Graduation and Completion ","Class of 2022",182,5,1,18,84.9
2022,"Norfolk City Public Schools","Granby High","Graduation and Completion ","Class of 2022",434,9,0,18,83
2022,"Norfolk City Public Schools","Lake Taylor High ","Graduation and Completion ","Class of 2022",198,1,0,16,85.3
2022,"Norfolk City Public Schools","Matthew Fontaine Maury High","Graduation and Completion ","Class of 2022",362,10,0,14,87.2
2022,"Norfolk City Public Schools","Norview High","Graduation and Completion ","Class of 2022",418,2,0,11,92.7
2022,"Northampton County Public Schools","Northampton High","Graduation and Completion ","Class of 2022",106,0,0,4,89.9
2022,"Northumberland County Public Schools","Northumberland High","Graduation and Completion ","Class of 2022",98,0,0,0,95.1
2022,"Norton City Public Schools","J.I. Burton High ","Graduation and Completion ","Class of 2022",78,0,0,0,96.3
2022,"Nottoway County Public Schools","Nottoway High","Graduation and Completion ","Class of 2022",126,0,0,12,85.6
2022,"Orange County Public Schools","Orange County High ","Graduation and Completion ","Class of 2022",327,8,0,9,88.6
2022,"Page County Public Schools","Luray High","Graduation and Completion ","Class of 2022",124,0,0,0,98.4
2022,"Page County Public Schools","Page County High","Graduation and Completion ","Class of 2022",159,1,0,0,99.2
2022,"Patrick County Public Schools","Patrick County High","Graduation and Completion ","Class of 2022",163,0,0,2,94.5
2022,"Petersburg City Public Schools","Petersburg High","Graduation and Completion ","Class of 2022",206,4,0,10,88.2
2022,"Pittsylvania County Public Schools","Chatham High","Graduation and Completion ","Class of 2022",133,1,0,3,88.2
2022,"Pittsylvania County Public Schools","Dan River High","Graduation and Completion ","Class of 2022",142,0,0,2,91.3
2022,"Pittsylvania County Public Schools","Gretna High","Graduation and Completion ","Class of 2022",142,0,0,4,91.1
2022,"Pittsylvania County Public Schools","Tunstall High","Graduation and Completion ","Class of 2022",203,0,0,1,90.1
2022,"Poquoson City Public Schools","Poquoson High","Graduation and Completion ","Class of 2022",160,10,0,2,96
2022,"Portsmouth City Public Schools","Churchland High","Graduation and Completion ","Class of 2022",338,5,0,12,91.4
2022,"Portsmouth City Public Schools","I.C. Norcom High","Graduation and Completion ","Class of 2022",236,2,0,16,80.5
2022,"Portsmouth City Public Schools","Manor High","Graduation and Completion ","Class of 2022",235,9,0,29,79.2
2022,"Powhatan County Public Schools","Powhatan High","Graduation and Completion ","Class of 2022",328,11,0,2,95.9
2022,"Prince Edward County Public Schools","Prince Edward County High","Graduation and Completion ","Class of 2022",131,3,0,6,80.9
2022,"Prince George County Public Schools","Prince George High","Graduation and Completion ","Class of 2022",436,0,0,4,89.2
2022,"Prince William County Public Schools","Battlefield High ","Graduation and Completion ","Class of 2022",766,0,0,2,98.5
2022,"Prince William County Public Schools","Brentsville District High","Graduation and Completion ","Class of 2022",257,0,0,4,96.6
2022,"Prince William County Public Schools","C.D. Hylton High","Graduation and Completion ","Class of 2022",512,2,0,9,95.7
2022,"Prince William County Public Schools","Charles J. Colgan Sr. High","Graduation and Completion ","Class of 2022",677,3,0,8,98.1
2022,"Prince William County Public Schools","Forest Park High","Graduation and Completion ","Class of 2022",547,4,0,6,95.7
2022,"Prince William County Public Schools","Freedom High ","Graduation and Completion ","Class of 2022",428,6,0,20,80
2022,"Prince William County Public Schools","Gainesville High","Graduation and Completion ","Class of 2022",<,<,<,<,<
2022,"Prince William County Public Schools","Gar-Field High","Graduation and Completion ","Class of 2022",517,4,0,20,87.8
2022,"Prince William County Public Schools","Osbourn Park High","Graduation and Completion ","Class of 2022",621,0,0,11,92.7
2022,"Prince William County Public Schools","Patriot High","Graduation and Completion ","Class of 2022",710,1,0,5,97.7
