"Chronic Absenteeism"
2/25/2023

Year,Indicator,Description,"Number of Students Missing 10% or More of the Days Enrolled","Number of Students Enrolled for Half the Year or More","Chronic Absenteeism Rate"
2022,"Chesterfield County Public Schools","Hopkins Road Elementary","Chronic Absenteeism","2021 - 2022",113,725,15.59
2022,"Chesterfield County Public Schools","J.A. Chalkley Elementary","Chronic Absenteeism","2021 - 2022",166,746,22.25
2022,"Chesterfield County Public Schools","J.B. Watkins Elementary","Chronic Absenteeism","2021 - 2022",72,797,9.03
2022,"Chesterfield County Public Schools","J.G. Hening Elementary","Chronic Absenteeism","2021 - 2022",122,764,15.97
2022,"Chesterfield County Public Schools","Jacobs Road Elementary","Chronic Absenteeism","2021 - 2022",127,675,18.81
2022,"Chesterfield County Public Schools","James River High","Chronic Absenteeism","2021 - 2022",429,1888,22.72
2022,"Chesterfield County Public Schools","Lloyd C. Bird High","Chronic Absenteeism","2021 - 2022",557,1786,31.19
2022,"Chesterfield County Public Schools","Manchester High","Chronic Absenteeism","2021 - 2022",512,2156,23.75
2022,"Chesterfield County Public Schools","Manchester Middle","Chronic Absenteeism","2021 - 2022",284,1107,25.65
2022,"Chesterfield County Public Schools","Marguerite F. Christian Elementary","Chronic Absenteeism","2021 - 2022",155,653,23.74
2022,"Chesterfield County Public Schools","Matoaca Elementary","Chronic Absenteeism","2021 - 2022",97,558,17.38
2022,"Chesterfield County Public Schools","Matoaca High","Chronic Absenteeism","2021 - 2022",427,1612,26.49
2022,"Chesterfield County Public Schools","Matoaca Middle","Chronic Absenteeism","2021 - 2022",221,916,24.13
2022,"Chesterfield County Public Schools","Meadowbrook High","Chronic Absenteeism","2021 - 2022",1088,2086,52.16
2022,"Chesterfield County Public Schools","Midlothian High","Chronic Absenteeism","2021 - 2022",304,1999,15.21
2022,"Chesterfield County Public Schools","Midlothian Middle","Chronic Absenteeism","2021 - 2022",149,1339,11.13
2022,"Chesterfield County Public Schools","Monacan High","Chronic Absenteeism","2021 - 2022",397,1586,25.03
2022,"Chesterfield County Public Schools","O.B. Gates Elementary","Chronic Absenteeism","2021 - 2022",74,551,13.43
2022,"Chesterfield County Public Schools","Old Hundred Elementary","Chronic Absenteeism","2021 - 2022",60,907,6.62
2022,"Chesterfield County Public Schools","Providence Elementary","Chronic Absenteeism","2021 - 2022",110,590,18.64
2022,"Chesterfield County Public Schools","Providence Middle","Chronic Absenteeism","2021 - 2022",351,1049,33.46
2022,"Chesterfield County Public Schools","Reams Road Elementary","Chronic Absenteeism","2021 - 2022",69,525,13.14
2022,"Chesterfield County Public Schools","Robious Elementary","Chronic Absenteeism","2021 - 2022",55,676,8.14
2022,"Chesterfield County Public Schools","Robious Middle","Chronic Absenteeism","2021 - 2022",152,1139,13.35
2022,"Chesterfield County Public Schools","Salem Church Elementary","Chronic Absenteeism","2021 - 2022",108,514,21.01
2022,"Chesterfield County Public Schools","Salem Church Middle","Chronic Absenteeism","2021 - 2022",258,902,28.6
2022,"Chesterfield County Public Schools","Spring Run Elementary","Chronic Absenteeism","2021 - 2022",96,874,10.98
2022,"Chesterfield County Public Schools","Swift Creek Elementary","Chronic Absenteeism","2021 - 2022",112,631,17.75
2022,"Chesterfield County Public Schools","Swift Creek Middle","Chronic Absenteeism","2021 - 2022",133,1104,12.05
2022,"Chesterfield County Public Schools","Thelma Crenshaw Elementary","Chronic Absenteeism","2021 - 2022",125,650,19.23
2022,"Chesterfield County Public Schools","Thomas Dale High","Chronic Absenteeism","2021 - 2022",614,2546,24.12
2022,"Chesterfield County Public Schools","Tomahawk Creek Middle","Chronic Absenteeism","2021 - 2022",186,1626,11.44
2022,"Chesterfield County Public Schools","W.W. Gordon Elementary","Chronic Absenteeism","2021 - 2022",32,589,5.43
2022,"Chesterfield County Public Schools","Winterpock Elementary","Chronic Absenteeism","2021 - 2022",89,1308,6.8
2022,"Chesterfield County Public Schools","Woolridge Elementary","Chronic Absenteeism","2021 - 2022",49,829,5.91
2022,"Clarke County Public Schools","Boyce Elementary","Chronic Absenteeism","2021 - 2022",82,279,29.39
2022,"Clarke County Public Schools","Clarke County High","Chronic Absenteeism","2021 - 2022",177,673,26.3
2022,"Clarke County Public Schools","D.G. Cooley Elementary","Chronic Absenteeism","2021 - 2022",80,450,17.78
2022,"Clarke County Public Schools","Johnson-Williams Middle","Chronic Absenteeism","2021 - 2022",100,419,23.87
2022,"Colonial Beach Public Schools","Colonial Beach Elementary","Chronic Absenteeism","2021 - 2022",44,349,12.61
2022,"Colonial Beach Public Schools","Colonial Beach High","Chronic Absenteeism","2021 - 2022",34,231,14.72
2022,"Colonial Heights City Public Schools","Colonial Heights High","Chronic Absenteeism","2021 - 2022",63,810,7.78
2022,"Colonial Heights City Public Schools","Colonial Heights Middle","Chronic Absenteeism","2021 - 2022",154,649,23.73
2022,"Colonial Heights City Public Schools","Lakeview Elementary","Chronic Absenteeism","2021 - 2022",111,357,31.09
2022,"Colonial Heights City Public Schools","North Elementary","Chronic Absenteeism","2021 - 2022",47,304,15.46
2022,"Colonial Heights City Public Schools","Tussing Elementary","Chronic Absenteeism","2021 - 2022",75,557,13.46
2022,"Craig County Public Schools","Craig County High","Chronic Absenteeism","2021 - 2022",106,294,36.05
2022,"Craig County Public Schools","McCleary Elementary","Chronic Absenteeism","2021 - 2022",90,195,46.15
2022,"Culpeper County Public Schools","A.G. Richardson Elementary","Chronic Absenteeism","2021 - 2022",139,508,27.36
2022,"Culpeper County Public Schools","Culpeper County High","Chronic Absenteeism","2021 - 2022",479,1185,40.42
2022,"Culpeper County Public Schools","Culpeper Middle","Chronic Absenteeism","2021 - 2022",340,1111,30.6
2022,"Culpeper County Public Schools","Eastern View High","Chronic Absenteeism","2021 - 2022",659,1532,43.02
2022,"Culpeper County Public Schools","Emerald Hill Elementary","Chronic Absenteeism","2021 - 2022",202,671,30.1
2022,"Culpeper County Public Schools","Farmington Elementary","Chronic Absenteeism","2021 - 2022",130,468,27.78
2022,"Culpeper County Public Schools","Floyd T. Binns Middle","Chronic Absenteeism","2021 - 2022",302,839,36
2022,"Culpeper County Public Schools","Pearl Sample Elementary","Chronic Absenteeism","2021 - 2022",194,576,33.68
2022,"Culpeper County Public Schools","Sycamore Park Elementary","Chronic Absenteeism","2021 - 2022",163,658,24.77
2022,"Culpeper County Public Schools","Yowell Elementary","Chronic Absenteeism","2021 - 2022",168,643,26.13
2022,"Cumberland County Public Schools","Cumberland Elementary","Chronic Absenteeism","2021 - 2022",199,425,46.82
2022,"Cumberland County Public Schools","Cumberland High","Chronic Absenteeism","2021 - 2022",106,377,28.12
2022,"Cumberland County Public Schools","Cumberland Middle","Chronic Absenteeism","2021 - 2022",88,349,25.21
2022,"Danville City Public Schools","Edwin A. Gibson Elementary","Chronic Absenteeism","2021 - 2022",147,531,27.68
2022,"Danville City Public Schools","Forest Hills Elementary","Chronic Absenteeism","2021 - 2022",16,220,7.27
2022,"Danville City Public Schools","G.L.H. Johnson Elementary","Chronic Absenteeism","2021 - 2022",100,504,19.84
2022,"Danville City Public Schools","Galileo Magnet High","Chronic Absenteeism","2021 - 2022",16,245,6.53
2022,"Danville City Public Schools","George Washington High","Chronic Absenteeism","2021 - 2022",536,1307,41.01
2022,"Danville City Public Schools","O. Trent Bonner Middle","Chronic Absenteeism","2021 - 2022",192,713,26.93
2022,"Danville City Public Schools","Park Avenue Elementary","Chronic Absenteeism","2021 - 2022",89,389,22.88
2022,"Danville City Public Schools","Schoolfield Elementary","Chronic Absenteeism","2021 - 2022",117,503,23.26
2022,"Danville City Public Schools","Westwood Middle","Chronic Absenteeism","2021 - 2022",197,566,34.81
2022,"Danville City Public Schools","Woodberry Hills Elementary","Chronic Absenteeism","2021 - 2022",86,386,22.28
2022,"Dickenson County Public Schools","Clintwood Elementary","Chronic Absenteeism","2021 - 2022",151,378,39.95
2022,"Dickenson County Public Schools","Ervinton Elementary","Chronic Absenteeism","2021 - 2022",49,114,42.98
2022,"Dickenson County Public Schools","Ridgeview High","Chronic Absenteeism","2021 - 2022",251,584,42.98
2022,"Dickenson County Public Schools","Ridgeview Middle","Chronic Absenteeism","2021 - 2022",204,418,48.8
2022,"Dickenson County Public Schools","Sandlick Elementary","Chronic Absenteeism","2021 - 2022",137,350,39.14
2022,"Dinwiddie County Public Schools","Dinwiddie County High","Chronic Absenteeism","2021 - 2022",471,1278,36.85
2022,"Dinwiddie County Public Schools","Dinwiddie County Middle","Chronic Absenteeism","2021 - 2022",291,947,30.73
2022,"Dinwiddie County Public Schools","Dinwiddie Elementary","Chronic Absenteeism","2021 - 2022",77,351,21.94
2022,"Dinwiddie County Public Schools","Midway Elementary","Chronic Absenteeism","2021 - 2022",59,352,16.76
2022,"Dinwiddie County Public Schools","Southside Elementary","Chronic Absenteeism","2021 - 2022",113,429,26.34
2022,"Dinwiddie County Public Schools","Sunnyside Elementary","Chronic Absenteeism","2021 - 2022",41,249,16.47
2022,"Dinwiddie County Public Schools","Sutherland Elementary","Chronic Absenteeism","2021 - 2022",94,511,18.4
2022,"Essex County Public Schools","Essex High","Chronic Absenteeism","2021 - 2022",182,501,36.33
2022,"Essex County Public Schools","James H. Cary Intermediate ","Chronic Absenteeism","2021 - 2022",95,359,26.46
2022,"Essex County Public Schools","Tappahannock Elementary","Chronic Absenteeism","2021 - 2022",62,607,10.21
2022,"Fairfax County Public Schools","Aldrin Elementary","Chronic Absenteeism","2021 - 2022",66,473,13.95
2022,"Fairfax County Public Schools","Annandale High","Chronic Absenteeism","2021 - 2022",604,2251,26.83
2022,"Fairfax County Public Schools","Annandale Terrace Elementary","Chronic Absenteeism","2021 - 2022",129,560,23.04
2022,"Fairfax County Public Schools","Archer Elementary","Chronic Absenteeism","2021 - 2022",26,507,5.13
2022,"Fairfax County Public Schools","Armstrong Elementary","Chronic Absenteeism","2021 - 2022",46,362,12.71
2022,"Fairfax County Public Schools","Bailey's Elementary School for the Arts and Sciences","Chronic Absenteeism","2021 - 2022",121,696,17.39
2022,"Fairfax County Public Schools","Bailey's Upper Elementary School for the Arts and Sciences","Chronic Absenteeism","2021 - 2022",95,519,18.3
2022,"Fairfax County Public Schools","Beech Tree Elementary","Chronic Absenteeism","2021 - 2022",54,341,15.84
2022,"Fairfax County Public Schools","Belle View Elementary","Chronic Absenteeism","2021 - 2022",66,391,16.88
2022,"Fairfax County Public Schools","Belvedere Elementary","Chronic Absenteeism","2021 - 2022",70,496,14.11
2022,"Fairfax County Public Schools","Bonnie Brae Elementary","Chronic Absenteeism","2021 - 2022",86,747,11.51
2022,"Fairfax County Public Schools","Braddock Elementary","Chronic Absenteeism","2021 - 2022",218,810,26.91
2022,"Fairfax County Public Schools","Bren Mar Park Elementary","Chronic Absenteeism","2021 - 2022",78,417,18.71
